"cancer","category","rf","cor","pvalue","p.adj","sign","group","group2"
"Colorectal","NZHS","Mean number of practice nurse visits",0.270668820546488,0.000165250623821946,0.00354934893443979,"pos","Social","Mean number of practice nurse visits"
"Colorectal","NZHS","Mean systolic blood pressure (mmHg)",0.126645469532864,0.126376548832393,0.317746751350017,"pos","Social","Mean systolic blood pressure (mmHg)"
"Colorectal","NZHS","Mean waist (cm)",-0.00189553658873907,0.979347895205643,0.979347895205643,"neg","Social","Mean waist (cm)"
"Colorectal","NZHS","Mean weight (kg)",0.0437662851171469,0.549851940909609,0.722193594030531,"pos","Social","Mean weight (kg)"
"Colorectal","NZHS","Mood and/or anxiety disorder",0.158645140279588,0.0292301507976563,0.107177219591407,"pos","Social","Mood and/or anxiety disorder"
"Colorectal","NZHS","Mood disorder (depression and/or bipolar)",0.18252603738,0.0119429525475798,0.0601557167518601,"pos","Social","Mood disorder (depression and/or bipolar)"
"Colorectal","NZHS","Mostly smoke both manufactured and roll-your own cigarettes",-0.0347857794867705,0.635556214615828,0.798984955517041,"neg","Social","Mostly smoke both manufactured and roll-your own cigarettes"
"Colorectal","NZHS","Mostly smoke manufactured cigarettes",-0.214179870532429,0.00316308286387796,0.0253046629110237,"neg","Social","Mostly smoke manufactured cigarettes"
"Colorectal","NZHS","Mostly smoke roll-your-own cigarettes",0.254036938613446,0.000435079790878615,0.00546957451390259,"pos","Social","Mostly smoke roll-your-own cigarettes"
"Colorectal","NZHS","Obese",0.0471227642190022,0.519646092555011,0.703520863766784,"pos","Social","Obese"
"Colorectal","NZHS","Obese class 1",0.182362889625867,0.0120205644512138,0.0601557167518601,"pos","Social","Obese class 1"
"Colorectal","NZHS","Obese class 2",-0.00634664277044193,0.930930677211162,0.95258022784398,"neg","Social","Obese class 2"
"Colorectal","NZHS","Obese class 3",-0.139196820018257,0.0561003909855851,0.161564801642427,"neg","Social","Obese class 3"
"Colorectal","NZHS","Only visit dental health care worker for problems",-0.146204751658307,0.0447018735689569,0.157350594962728,"neg","Social","Only visit dental health care worker for problems"
"Colorectal","NZHS","Osteoarthritis",0.199088429028653,0.00602525013150564,0.0407863085824997,"pos","Social","Osteoarthritis"
"Colorectal","NZHS","Overweight (but not obese)",0.0499768142277075,0.494646939921897,0.69003773251178,"pos","Social","Overweight (but not obese)"
"Colorectal","NZHS","Overweight or obese",0.0825817534975207,0.258598206665055,0.470100302750589,"pos","Social","Overweight or obese"
"Colorectal","NZHS","Past-year drinkers",0.306891469292087,1.74553749860964e-05,0.00153607299877649,"pos","Social","Past-year drinkers"
"Colorectal","NZHS","Physically active",0.101774047251646,0.163468392173997,0.388789689494911,"pos","Social","Physically active"
"Colorectal","NZHS","Practice nurse visit",0.24901084399894,0.000549863151770895,0.00604849466947985,"pos","Social","Practice nurse visit"
"Colorectal","NZHS","Private health insurance",-0.0819129704829396,0.262487693231426,0.470100302750589,"neg","Social","Private health insurance"
"Colorectal","NZHS","Psychological distress",-0.0354361946011555,0.628323868011943,0.798984955517041,"neg","Social","Psychological distress"
"Colorectal","NZHS","Raised blood pressure (measured)",0.0517356175283299,0.533729400168541,0.711639200224721,"pos","Social","Raised blood pressure (measured)"
"Colorectal","NZHS","Rheumatoid arthritis",0.182940164273411,0.0117479218391982,0.0601557167518601,"pos","Social","Rheumatoid arthritis"
"Colorectal","NZHS","Self-rated health - excellent",0.135731166176065,0.062568783568404,0.172064154813111,"pos","Social","Self-rated health - excellent"
"Colorectal","NZHS","Self-rated health - fair",-0.0704097164424691,0.335674244968918,0.547024695504903,"neg","Social","Self-rated health - fair"
"Colorectal","NZHS","Self-rated health - good",-0.236200093356672,0.00106753033626654,0.0104380743990506,"neg","Social","Self-rated health - good"
"Colorectal","NZHS","Self-rated health - poor",-0.018736314870136,0.798031591660917,0.914874447867608,"neg","Social","Self-rated health - poor"
"Colorectal","NZHS","Self-rated health - very good",0.139010550408485,0.0564334163753209,0.161564801642427,"pos","Social","Self-rated health - very good"
"Colorectal","NZHS","Stroke",0.0268957535083821,0.713343787312162,0.872359920223,"pos","Social","Stroke"
"Colorectal","NZHS","Teeth removed due to decay in lifetime",0.143653181421206,0.0486046273273897,0.158415081659641,"pos","Social","Teeth removed due to decay in lifetime"
"Colorectal","NZHS","Teeth removed due to decay in past 12 months",0.177428631703995,0.0145871617719383,0.0641835117965284,"pos","Social","Teeth removed due to decay in past 12 months"
"Colorectal","NZHS","Unable to get appointment within 24 hours",0.0650396889732464,0.373918154884748,0.559185439989545,"pos","Social","Unable to get appointment within 24 hours"
"Colorectal","NZHS","Underweight",-0.0634335187102573,0.385857003085552,0.559185439989545,"neg","Social","Underweight"
"Colorectal","NZHS","Unfilled prescription due to cost",-0.121105724542711,0.0969146656936484,0.250837958265913,"neg","Social","Unfilled prescription due to cost"
"Colorectal","NZHS","Unmet need for GP due to cost",0.0846790973771847,0.246658312957215,0.470100302750589,"pos","Social","Unmet need for GP due to cost"
"Colorectal","NZHS","Unmet need for GP due to lack of transport",-0.079015981960236,0.279797426547039,0.48278771639489,"neg","Social","Unmet need for GP due to lack of transport"
"Colorectal","NZHS","Unmet need for after-hours due to cost",-0.0175600369069439,0.81046392676372,0.914874447867608,"neg","Social","Unmet need for after-hours due to cost"
"Colorectal","NZHS","Unmet need for after-hours due to lack of transport",-0.0862127158514464,0.238173802848967,0.470100302750589,"neg","Social","Unmet need for after-hours due to lack of transport"
"Colorectal","NZHS","Unmet need for primary health care",0.0921607827046254,0.207207231431289,0.460502446679321,"pos","Social","Unmet need for primary health care"
"Colorectal","NZHS","Vegetable and fruit intake",0.177876016787387,0.0143361597286343,0.0641835117965284,"pos","Social","Vegetable and fruit intake"
"Colorectal","NZHS","Vegetable intake",0.256993575145025,0.000357273523861985,0.00524001168330911,"pos","Social","Vegetable intake"
"Colorectal","NZHS","Waist to height ratio ≥ 0.5",-0.0169077326838478,0.817378985968959,0.914874447867608,"neg","Social","Waist to height ratio ≥ 0.5"
"Kidney","NZHS","After-hours medical centre visit",0.260517390582429,0.000294054307531679,0.00862559302092926,"pos","Social","After-hours medical centre visit"
"Kidney","NZHS","All teeth removed due to decay",-0.118108548445785,0.105528448205635,0.238115472874252,"neg","Social","All teeth removed due to decay"
"Kidney","NZHS","Amphetamine use (16-64 years)",-0.0203317612023762,0.781250402346781,0.848765869216256,"neg","Social","Amphetamine use (16-64 years)"
"Kidney","NZHS","Amphetamine use (total population)",-0.00912387453221551,0.900837842647437,0.926768872399941,"neg","Social","Amphetamine use (total population)"
"Kidney","NZHS","Anxiety disorder",-0.0705518810048444,0.334696969545833,0.530642432288302,"neg","Social","Anxiety disorder"
"Kidney","NZHS","Arthritis",-0.188642746293087,0.00933360747083654,0.0456309698574231,"neg","Social","Arthritis"
"Kidney","NZHS","Asthma (medicated)",0.0268075024876777,0.714243336558423,0.816278098923912,"pos","Social","Asthma (medicated)"
"Kidney","NZHS","Bipolar disorder",-0.0508052944723589,0.487511450613376,0.659547261846088,"neg","Social","Bipolar disorder"
"Kidney","NZHS","Cannabis use",-0.167738331443143,0.0210496143931082,0.0686061506145747,"neg","Social","Cannabis use"
"Kidney","NZHS","Chronic pain",-0.246148216910921,0.0006396645055235,0.0138171192675595,"neg","Social","Chronic pain"
"Kidney","NZHS","Current smokers",-0.155271382699452,0.0328899873811423,0.0998040996393285,"neg","Social","Current smokers"
"Kidney","NZHS","Daily smokers",-0.197018928765957,0.00658210001709298,0.0386149867669455,"neg","Social","Daily smokers"
"Kidney","NZHS","Definite confidence and trust in GP",0.0703068163856877,0.337681547819829,0.530642432288302,"pos","Social","Definite confidence and trust in GP"
"Kidney","NZHS","Dental health care worker visit",0.0782852278195953,0.284282585486956,0.490526814173571,"pos","Social","Dental health care worker visit"
"Kidney","NZHS","Depression",-0.0286966338287375,0.69507517434723,0.804823886086266,"neg","Social","Depression"
"Kidney","NZHS","Diabetes",-0.167968459052751,0.0208713125650376,0.0686061506145747,"neg","Social","Diabetes"
"Kidney","NZHS","ED visit",-0.171863677598398,0.0180455202932095,0.0661669077417682,"neg","Social","ED visit"
"Kidney","NZHS","Ex-smokers",-0.175437674764978,0.0157513525816158,0.0661669077417682,"neg","Social","Ex-smokers"
"Kidney","NZHS","Excellent, very good or good self-rated health",0.146101433506285,0.04485464819527,0.115125425441804,"pos","Social","Excellent, very good or good self-rated health"
"Kidney","NZHS","Fair or poor self-rated health",-0.146125124096857,0.0448195788193294,0.115125425441804,"neg","Social","Fair or poor self-rated health"
"Kidney","NZHS","Fruit intake",0.0601457633622797,0.411004766834561,0.613024059007481,"pos","Social","Fruit intake"
"Kidney","NZHS","GP good at explaining health conditions and treatments",0.0895577600392572,0.221623671995988,0.423975720340152,"pos","Social","GP good at explaining health conditions and treatments"
"Kidney","NZHS","GP good at involving patient in decisions",0.0135568846832239,0.853502465033285,0.904918276179868,"pos","Social","GP good at involving patient in decisions"
"Kidney","NZHS","GP visit",0.0110641067749209,0.879895353206371,0.921795131930484,"pos","Social","GP visit"
"Kidney","NZHS","Gout",-0.272563382932917,0.000148022890970552,0.00862559302092926,"neg","Social","Gout"
"Kidney","NZHS","Hazardous drinkers (past-year drinkers)",-0.0760289759346933,0.440792260506921,0.625640627816275,"neg","Social","Hazardous drinkers (past-year drinkers)"
"Kidney","NZHS","Hazardous drinkers (total population)",-0.114251758974812,0.24583609802156,0.441501563793822,"neg","Social","Hazardous drinkers (total population)"
"Kidney","NZHS","Healthy weight",0.212397444340664,0.00334447236842214,0.0294313568421148,"pos","Social","Healthy weight"
"Kidney","NZHS","Heart failure",0.0873071086943534,0.232245594514409,0.434842815261021,"pos","Social","Heart failure"
"Kidney","NZHS","Heavy episodic drinking at least monthly (past-year drinkers)",0.0634622549396492,0.520120903698937,0.659547261846088,"pos","Social","Heavy episodic drinking at least monthly (past-year drinkers)"
"Kidney","NZHS","Heavy episodic drinking at least monthly (total population)",0.00341557347067974,0.972414368599639,0.972414368599639,"pos","Social","Heavy episodic drinking at least monthly (total population)"
"Kidney","NZHS","Heavy episodic drinking at least weekly (past-year drinkers)",-0.0627778879654044,0.52463986737757,0.659547261846088,"neg","Social","Heavy episodic drinking at least weekly (past-year drinkers)"
"Kidney","NZHS","Heavy episodic drinking at least weekly (total population)",-0.0995010345953923,0.312549879286156,0.528930564945802,"neg","Social","Heavy episodic drinking at least weekly (total population)"
"Kidney","NZHS","Heavy smokers",-0.231413730789722,0.00479972974716114,0.0348381964028381,"neg","Social","Heavy smokers"
"Kidney","NZHS","High blood pressure (medicated)",-0.174442914099188,0.0163628208618183,0.0661669077417682,"neg","Social","High blood pressure (medicated)"
"Kidney","NZHS","High cholesterol (medicated)",-0.00770129013498705,0.916237407940851,0.926768872399941,"neg","Social","High cholesterol (medicated)"
"Kidney","NZHS","Highly physically active",0.103755512158053,0.155381524662691,0.317990096984112,"pos","Social","Highly physically active"
"Kidney","NZHS","Ischaemic heart disease",-0.184046140909899,0.0112407382284433,0.0520623665317373,"neg","Social","Ischaemic heart disease"
"Kidney","NZHS","Little or no physical activity",-0.198557888700716,0.00616383947829289,0.0386149867669455,"neg","Social","Little or no physical activity"
"Kidney","NZHS","Mean BMI (kg/m²)",-0.119904527532095,0.100297378593649,0.232267613585293,"neg","Social","Mean BMI (kg/m²)"
"Kidney","NZHS","Mean diastolic blood pressure (mmHg)",0.055745796763,0.502453896205726,0.659547261846088,"pos","Social","Mean diastolic blood pressure (mmHg)"
"Kidney","NZHS","Mean height (cm)",0.0306558430738489,0.675398311708265,0.792467352404364,"pos","Social","Mean height (cm)"
"Kidney","NZHS","Mean number of GP visits",-0.226250434716768,0.00174515070131161,0.0219390373879174,"neg","Social","Mean number of GP visits"
"Kidney","NZHS","Mean number of after-hours visits",0.242218417738909,0.000785063594747698,0.0138171192675595,"pos","Social","Mean number of after-hours visits"
"Kidney","NZHS","Mean number of cigarettes",-0.0796521282957464,0.33755310691026,0.530642432288302,"neg","Social","Mean number of cigarettes"
"Kidney","NZHS","Mean number of practice nurse visits",-0.190255420160423,0.00873581720165999,0.0456309698574231,"neg","Social","Mean number of practice nurse visits"
"Kidney","NZHS","Mean systolic blood pressure (mmHg)",0.0207822317168588,0.802705584256778,0.861440139202396,"pos","Social","Mean systolic blood pressure (mmHg)"
"Kidney","NZHS","Mean waist (cm)",-0.202731155931976,0.00514655174132836,0.0348381964028381,"neg","Social","Mean waist (cm)"
"Kidney","NZHS","Mean weight (kg)",-0.0955343452181032,0.190988599725452,0.373488817240883,"neg","Social","Mean weight (kg)"
"Kidney","NZHS","Mood and/or anxiety disorder",-0.0707043708403945,0.333650739485725,0.530642432288302,"neg","Social","Mood and/or anxiety disorder"
"Kidney","NZHS","Mood disorder (depression and/or bipolar)",-0.0490492064897078,0.502701435326325,0.659547261846088,"neg","Social","Mood disorder (depression and/or bipolar)"
"Kidney","NZHS","Mostly smoke both manufactured and roll-your own cigarettes",-0.0256227862800399,0.750859077888179,0.841166106221645,"neg","Social","Mostly smoke both manufactured and roll-your own cigarettes"
"Kidney","NZHS","Mostly smoke manufactured cigarettes",0.0634733504734497,0.43116470977408,0.622781680520187,"pos","Social","Mostly smoke manufactured cigarettes"
"Kidney","NZHS","Mostly smoke roll-your-own cigarettes",-0.0555786417743563,0.490743347913308,0.659547261846088,"neg","Social","Mostly smoke roll-your-own cigarettes"
